2681.1098,-5.4686,-0.20,53031,619732,2018-09-14 09:33:42
2681.1616,-5.4168,-0.20,53667,627149,2018-09-14 09:33:51
2681.0890,-5.4894,-0.20,55238,644389,2018-09-14 09:33:57
2680.9077,-5.6707,-0.21,55868,652332,2018-09-14 09:34:06
2680.8758,-5.7026,-0.21,56604,660409,2018-09-14 09:34:12
2680.7067,-5.8717,-0.22,57488,669475,2018-09-14 09:34:15
2680.3877,-6.1907,-0.23,58162,677006,2018-09-14 09:34:21
2680.4857,-6.0927,-0.23,59734,693950,2018-09-14 09:34:27
2680.6565,-5.9219,-0.22,60425,701317,2018-09-14 09:34:27
2680.7941,-5.7843,-0.22,61076,708007,2018-09-14 09:34:42
2679.8843,-6.6941,-0.25,62474,723557,2018-09-14 09:34:48
2680.4270,-6.1514,-0.23,63254,732019,2018-09-14 09:34:54
2680.6462,-5.9322,-0.22,64042,742110,2018-09-14 09:34:57
2680.4536,-6.1248,-0.23,64640,749869,2018-09-14 09:35:06
2680.0081,-6.5703,-0.24,65374,757840,2018-09-14 09:35:12
2680.6560,-5.9224,-0.22,66124,766804,2018-09-14 09:35:18
2680.3327,-6.2457,-0.23,67573,780346,2018-09-14 09:35:24
2680.8054,-5.7730,-0.21,68398,790557,2018-09-14 09:35:27
2680.9374,-5.6410,-0.21,69134,798111,2018-09-14 09:35:30
2681.0399,-5.5385,-0.21,69945,806039,2018-09-14 09:35:39
2681.6077,-4.9707,-0.19,70925,816901,2018-09-14 09:35:45
2681.9594,-4.6190,-0.17,71536,824238,2018-09-14 09:35:51
2682.4894,-4.0890,-0.15,72244,832261,2018-09-14 09:35:57
2683.2170,-3.3614,-0.13,73269,843995,2018-09-14 09:36:00
2683.5964,-2.9820,-0.11,73948,851415,2018-09-14 09:36:06
2683.9545,-2.6239,-0.10,75617,870112,2018-09-14 09:36:12
2683.9452,-2.6332,-0.10,76225,877671,2018-09-14 09:36:18
2684.8999,-1.6785,-0.06,76970,885720,2018-09-14 09:36:24
2684.5649,-2.0135,-0.07,77829,895199,2018-09-14 09:36:30
2684.4289,-2.1495,-0.08,79980,918039,2018-09-14 09:36:45
2684.9627,-1.6157,-0.06,80539,924482,2018-09-14 09:36:51
2685.0914,-1.4870,-0.06,81137,931278,2018-09-14 09:36:57
2685.2325,-1.3459,-0.05,82810,950245,2018-09-14 09:37:03
2685.2979,-1.2805,-0.05,83475,957471,2018-09-14 09:37:09
