0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:22:45
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:22:45
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:22:45
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:22:45
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:22:45
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:22:45
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:22:45
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:22:45
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:23:45
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:23:45
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:23:57
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:23:57
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:24:06
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:24:06
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:24:15
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:24:15
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:24:15
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:24:15
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:24:42
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:24:42
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:24:51
0.000,0.000,11.510,0.000,0.000,0,0.000,0.00000,2018-09-13 09:25:00
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:25:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:25:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:25:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:25:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:25:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:25:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:25:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:25:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:25:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:25:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:25:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:26:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:26:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:26:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:26:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:26:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:26:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:26:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:26:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:26:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:26:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:27:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:27:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:27:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:27:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:27:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:27:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:27:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:27:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:27:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:27:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:27:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:27:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:28:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:28:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:28:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:28:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:28:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:28:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:28:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:28:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:28:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:28:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:29:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:29:03
11.650,11.650,11.510,11.650,11.650,36200,421730.000,0.00127,2018-09-13 09:29:03
