3262.8808,0.0000,0.00,0,0,2018-09-07 09:23:03
3262.8808,0.0000,0.00,0,0,2018-09-07 09:23:03
3262.8808,0.0000,0.00,0,0,2018-09-07 09:23:03
3262.8808,0.0000,0.00,0,0,2018-09-07 09:23:03
3262.8808,0.0000,0.00,0,0,2018-09-07 09:23:03
3262.8808,0.0000,0.00,0,0,2018-09-07 09:23:03
3262.8808,0.0000,0.00,0,0,2018-09-07 09:23:03
3262.8808,0.0000,0.00,0,0,2018-09-07 09:23:03
3262.8808,0.0000,0.00,0,0,2018-09-07 09:23:03
3262.8808,0.0000,0.00,0,0,2018-09-07 09:23:03
3262.8808,0.0000,0.00,0,0,2018-09-07 09:23:03
3262.8808,0.0000,0.00,0,0,2018-09-07 09:24:06
3262.8808,0.0000,0.00,0,0,2018-09-07 09:24:06
3262.8808,0.0000,0.00,0,0,2018-09-07 09:24:06
3262.8808,0.0000,0.00,0,0,2018-09-07 09:24:06
3262.8808,0.0000,0.00,0,0,2018-09-07 09:24:06
3262.8808,0.0000,0.00,0,0,2018-09-07 09:24:33
3262.8808,0.0000,0.00,0,0,2018-09-07 09:24:33
3262.8808,0.0000,0.00,0,0,2018-09-07 09:24:33
3262.8808,0.0000,0.00,0,0,2018-09-07 09:24:51
3262.8808,0.0000,0.00,0,0,2018-09-07 09:24:51
3262.8808,0.0000,0.00,0,0,2018-09-07 09:25:00
3262.8808,0.0000,0.00,0,0,2018-09-07 09:25:03
3262.8808,0.0000,0.00,0,0,2018-09-07 09:25:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:25:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:25:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:25:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:25:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:25:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:25:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:25:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:25:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:25:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:26:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:26:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:26:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:26:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:26:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:27:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:27:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:27:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:27:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:27:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:27:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:27:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:27:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:27:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:27:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:27:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:28:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:28:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:28:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:28:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:28:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:28:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:28:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:28:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:28:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:28:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:28:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:29:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:29:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:29:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:29:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:29:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:29:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:29:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:29:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:29:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:29:03
3273.8906,11.0098,0.34,3633,39584,2018-09-07 09:29:03
3276.2630,13.3822,0.41,5127,55174,2018-09-07 09:30:03
3276.2630,13.3822,0.41,5127,55174,2018-09-07 09:30:09
3279.1424,16.2616,0.50,8024,89212,2018-09-07 09:30:12
3279.5613,16.6805,0.51,8537,96088,2018-09-07 09:30:18
3280.4095,17.5287,0.54,8976,102750,2018-09-07 09:30:24
3280.7281,17.8473,0.55,9276,107356,2018-09-07 09:30:30
3281.1843,18.3035,0.56,9762,114923,2018-09-07 09:30:36
3281.2085,18.3277,0.56,10251,121800,2018-09-07 09:30:39
3281.6996,18.8188,0.58,10507,125960,2018-09-07 09:30:45
3281.4384,18.5576,0.57,11017,134169,2018-09-07 09:30:51
3281.3440,18.4632,0.57,11515,140922,2018-09-07 09:30:57
3281.7113,18.8305,0.58,11826,144831,2018-09-07 09:31:03
3281.4574,18.5766,0.57,12406,151534,2018-09-07 09:31:06
3281.0453,18.1645,0.56,12981,159437,2018-09-07 09:31:12
3281.4542,18.5734,0.57,13857,171641,2018-09-07 09:31:18
3280.5807,17.6999,0.54,14538,180983,2018-09-07 09:31:24
3280.5807,17.6999,0.54,14538,180983,2018-09-07 09:31:30
3280.1711,17.2903,0.53,15421,192917,2018-09-07 09:31:33
3280.5116,17.6308,0.54,15912,199924,2018-09-07 09:31:39
3280.5116,17.6308,0.54,15912,199924,2018-09-07 09:31:45
3280.7329,17.8521,0.55,16692,210329,2018-09-07 09:31:51
