7.150,7.160,7.140,7.190,7.110,504173,3607928.030,0.05688,2018-09-12 09:40:36
7.150,7.160,7.140,7.190,7.110,505173,3615078.030,0.05699,2018-09-12 09:40:42
7.150,7.160,7.140,7.190,7.110,517673,3704453.030,0.05840,2018-09-12 09:40:45
7.150,7.160,7.140,7.190,7.110,518473,3710173.030,0.05849,2018-09-12 09:40:51
7.150,7.160,7.140,7.190,7.110,536273,3837434.030,0.06050,2018-09-12 09:40:54
7.150,7.160,7.140,7.190,7.110,544873,3898924.030,0.06147,2018-09-12 09:41:03
7.150,7.160,7.140,7.190,7.110,562973,4028400.030,0.06351,2018-09-12 09:42:06
7.150,7.160,7.140,7.190,7.110,562973,4028400.030,0.06351,2018-09-12 09:42:12
7.160,7.160,7.140,7.190,7.110,565273,4044868.030,0.06377,2018-09-12 09:42:18
7.150,7.160,7.140,7.190,7.110,566073,4050588.030,0.06386,2018-09-12 09:42:24
7.170,7.160,7.140,7.190,7.110,568773,4069910.030,0.06416,2018-09-12 09:42:33
7.170,7.160,7.140,7.190,7.110,568773,4069910.030,0.06416,2018-09-12 09:42:39
7.170,7.160,7.140,7.190,7.110,568773,4069910.030,0.06416,2018-09-12 09:42:42
7.170,7.160,7.140,7.190,7.110,572273,4095005.030,0.06456,2018-09-12 09:42:51
7.170,7.160,7.140,7.190,7.110,572273,4095005.030,0.06456,2018-09-12 09:42:54
7.160,7.160,7.140,7.190,7.110,573273,4102165.030,0.06467,2018-09-12 09:43:03
7.160,7.160,7.140,7.190,7.110,573273,4102165.030,0.06467,2018-09-12 09:43:09
7.160,7.160,7.140,7.190,7.110,576473,4125097.030,0.06503,2018-09-12 09:43:15
7.170,7.160,7.140,7.190,7.110,579673,4148012.030,0.06539,2018-09-12 09:43:24
7.170,7.160,7.140,7.190,7.110,579673,4148012.030,0.06539,2018-09-12 09:43:27
7.170,7.160,7.140,7.190,7.110,579673,4148012.030,0.06539,2018-09-12 09:43:36
7.170,7.160,7.140,7.190,7.110,579673,4148012.030,0.06539,2018-09-12 09:43:45
7.150,7.160,7.140,7.190,7.110,580373,4153017.030,0.06547,2018-09-12 09:43:51
