2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:28:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:28:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:28:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:28:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:28:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:28:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:28:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:28:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:28:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:28:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:28:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:28:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:28:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:28:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:28:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:28:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:28:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
2697.5777,-6.7591,-0.25,6475,76593,2018-09-06 09:29:03
