8.780,8.760,8.800,8.800,8.710,427800,3737286.800,0.08319,2018-09-12 09:40:36
8.760,8.760,8.800,8.800,8.710,429800,3754807.800,0.08358,2018-09-12 09:40:42
8.760,8.760,8.800,8.800,8.710,430000,3756559.800,0.08362,2018-09-12 09:40:45
8.770,8.760,8.800,8.800,8.710,430700,3762698.800,0.08375,2018-09-12 09:40:51
8.770,8.760,8.800,8.800,8.710,430700,3762698.800,0.08375,2018-09-12 09:40:54
8.770,8.760,8.800,8.800,8.710,433000,3782877.800,0.08420,2018-09-12 09:41:03
8.740,8.760,8.800,8.800,8.710,448400,3917572.800,0.08720,2018-09-12 09:42:06
8.750,8.760,8.800,8.800,8.710,448500,3918447.800,0.08722,2018-09-12 09:42:12
8.740,8.760,8.800,8.800,8.710,449000,3922817.800,0.08731,2018-09-12 09:42:18
8.740,8.760,8.800,8.800,8.710,453900,3965643.800,0.08827,2018-09-12 09:42:24
8.740,8.760,8.800,8.800,8.710,454200,3968265.800,0.08832,2018-09-12 09:42:33
8.740,8.760,8.800,8.800,8.710,521500,4555817.800,0.10141,2018-09-12 09:42:39
8.730,8.760,8.800,8.800,8.710,531400,4642313.800,0.10334,2018-09-12 09:42:42
8.730,8.760,8.800,8.800,8.710,533600,4661519.800,0.10376,2018-09-12 09:42:51
8.730,8.760,8.800,8.800,8.710,533600,4661519.800,0.10376,2018-09-12 09:42:54
8.730,8.760,8.800,8.800,8.710,534100,4665884.800,0.10386,2018-09-12 09:43:03
8.730,8.760,8.800,8.800,8.710,544800,4759295.800,0.10594,2018-09-12 09:43:09
8.730,8.760,8.800,8.800,8.710,552400,4825643.800,0.10742,2018-09-12 09:43:15
8.740,8.760,8.800,8.800,8.710,554400,4843123.800,0.10781,2018-09-12 09:43:24
8.730,8.760,8.800,8.800,8.710,556400,4860583.800,0.10820,2018-09-12 09:43:27
8.730,8.760,8.800,8.800,8.710,558400,4878043.800,0.10859,2018-09-12 09:43:36
8.740,8.760,8.800,8.800,8.710,559200,4885035.800,0.10874,2018-09-12 09:43:45
8.740,8.760,8.800,8.800,8.710,559200,4885035.800,0.10874,2018-09-12 09:43:51
8.740,8.760,8.800,8.800,8.710,559200,4885035.800,0.10874,2018-09-12 09:43:51
8.730,8.760,8.800,8.800,8.710,564900,4934801.800,0.10985,2018-09-12 09:44:06
8.730,8.760,8.800,8.800,8.710,566200,4946150.800,0.11010,2018-09-12 09:44:12
8.720,8.760,8.800,8.800,8.710,570100,4980164.800,0.11086,2018-09-12 09:44:24
8.730,8.760,8.800,8.800,8.710,572400,5000243.800,0.11131,2018-09-12 09:44:30
8.730,8.760,8.800,8.800,8.710,579500,5062226.800,0.11269,2018-09-12 09:44:42
8.730,8.760,8.800,8.800,8.710,583500,5097161.800,0.11347,2018-09-12 09:44:45
8.730,8.760,8.800,8.800,8.710,585700,5116367.800,0.11390,2018-09-12 09:44:54
8.730,8.760,8.800,8.800,8.710,585700,5116367.800,0.11390,2018-09-12 09:45:00
8.730,8.760,8.800,8.800,8.710,585700,5116367.800,0.11390,2018-09-12 09:45:03
8.720,8.760,8.800,8.800,8.710,588000,5136423.800,0.11434,2018-09-12 09:45:09
8.720,8.760,8.800,8.800,8.710,588000,5136423.800,0.11434,2018-09-12 09:45:15
8.710,8.760,8.800,8.800,8.710,589700,5151245.800,0.11467,2018-09-12 09:45:27
8.710,8.760,8.800,8.800,8.710,589700,5151245.800,0.11467,2018-09-12 09:45:27
8.720,8.760,8.800,8.800,8.710,590700,5159965.800,0.11487,2018-09-12 09:45:36
8.720,8.760,8.800,8.800,8.710,591500,5166941.800,0.11502,2018-09-12 09:45:42
8.720,8.760,8.800,8.800,8.710,595500,5201787.800,0.11580,2018-09-12 09:45:48
8.720,8.760,8.800,8.800,8.710,598500,5227923.800,0.11638,2018-09-12 09:45:54
8.720,8.760,8.800,8.800,8.710,599400,5235771.800,0.11656,2018-09-12 09:45:57
8.700,8.760,8.800,8.800,8.700,603500,5271483.800,0.11736,2018-09-12 09:46:06
8.720,8.760,8.800,8.800,8.700,604600,5281074.800,0.11757,2018-09-12 09:46:12
8.710,8.760,8.800,8.800,8.700,604900,5283688.800,0.11763,2018-09-12 09:46:18
8.720,8.760,8.800,8.800,8.700,605700,5290662.800,0.11778,2018-09-12 09:46:24
8.710,8.760,8.800,8.800,8.700,606800,5300250.800,0.11800,2018-09-12 09:46:30
8.730,8.760,8.800,8.800,8.700,616900,5388306.600,0.11996,2018-09-12 09:46:39
8.730,8.760,8.800,8.800,8.700,633700,5534975.600,0.12323,2018-09-12 09:46:45
8.720,8.760,8.800,8.800,8.700,669300,5845582.600,0.13015,2018-09-12 09:46:51
8.720,8.760,8.800,8.800,8.700,676300,5906586.600,0.13151,2018-09-12 09:46:57
8.720,8.760,8.800,8.800,8.700,678800,5928386.600,0.13200,2018-09-12 09:47:00
8.730,8.760,8.800,8.800,8.700,688300,6011236.600,0.13385,2018-09-12 09:47:12
8.730,8.760,8.800,8.800,8.700,696400,6081949.600,0.13542,2018-09-12 09:47:18
8.740,8.760,8.800,8.800,8.700,697500,6091560.400,0.13564,2018-09-12 09:47:24
8.740,8.760,8.800,8.800,8.700,702900,6138684.400,0.13669,2018-09-12 09:47:30
8.740,8.760,8.800,8.800,8.700,703900,6147424.400,0.13688,2018-09-12 09:47:39
8.750,8.760,8.800,8.800,8.700,704200,6150047.200,0.13694,2018-09-12 09:47:45
8.750,8.760,8.800,8.800,8.700,704820,6155470.000,0.13706,2018-09-12 09:47:51
8.750,8.760,8.800,8.800,8.700,710120,6201809.000,0.13809,2018-09-12 09:47:57
